nome_estabelecimento;codigo_estabelecimento;nome_especialidade;codigo_especialidade;data_agendamento;horario_agendamento;recursos_disponiveis_no_horario;agendamentos_confirmados_no_horario;taxa_media_falta_especifica_2023;taxa_media_falta_especifica_ultimas_4_semanas;taxa_media_falta_especifica_historico;taxa_media_falta_geral_2023;taxa_media_falta_geral_ultimas_4_semanas;taxa_media_falta_geral_historico;desvio_padrao_falta_especifica_2023;desvio_padrao_falta_especifica_ultimas_4_semanas;desvio_padrao_falta_especifica_historico;indice_elasticidade_agendamento;elasticidade_maior_igual_50_porcento;overbooking_conservador_sugerido_maior_que_zero;disponibilidade_ajustada_recursos;disponibilidade_maior_igual_overbooking_sugerido;sugestao_overbooking_conservador_2023;sugestao_overbooking_moderado_2023;sugestao_overbooking_super_moderado_2023;sugestao_overbooking_agressivo_2023;sugestao_overbooking_super_agressivo_2023;sugestao_overbooking_conservador_ultimas_4_semanas;sugestao_overbooking_moderado_ultimas_4_semanas;sugestao_overbooking_super_moderado_ultimas_4_semanas;sugestao_overbooking_agressivo_ultimas_4_semanas;sugestao_overbooking_super_agressivo_ultimas_4_semanas;sugestao_overbooking_conservador_historico;sugestao_overbooking_moderado_historico;sugestao_overbooking_super_moderado_historico;sugestao_overbooking_agressivo_historico;sugestao_overbooking_super_agressivo_historico;detalhe_probabilidade_falta_individual;resumo_faltas_esperadas_por_horario
Dental Campo Grande;34;Odonto - Cirurgia;167;30/07/2024;10;3;3;0.27;0.42;0.27;0.284;0.386;0.288;0.04;0.17;0.14;0.5185185185185185;True;True;0;False;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;0.0;1.0;1.0;1.0;557281(0.0060), 559870(0.1340), 570498(0.0020);0 / 3
Dental Campo Grande;34;Odonto - Cirurgia;167;30/07/2024;11;3;3;0.4;0.38;0.24;0.284;0.386;0.288;0.2;0.11;0.18;0.75;True;False;0;True;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;2.0;0.0;0.0;1.0;1.0;1.0;573347(0.0020), 534618(0.4800), 563443(0.4500);0 / 3
Dental Campo Grande;34;Odonto - Cirurgia;167;30/07/2024;13;1;1;0.23;0.37;0.28;0.284;0.386;0.288;0.18;0.22;0.15;0.5357142857142857;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;564564(0.5540);0 / 1
Dental Campo Grande;34;Odonto - Cirurgia;167;30/07/2024;14;3;3;0.17;0.43;0.26;0.284;0.386;0.288;0.29;0.12;0.19;0.7307692307692307;True;False;0;True;0.0;0.0;1.0;1.0;2.0;1.0;1.0;1.0;2.0;2.0;0.0;0.0;1.0;1.0;1.0;571431(0.0000), 575194(0.1460), 573306(0.0040);0 / 3
Dental Campo Grande;34;Odonto - Cirurgia;167;30/07/2024;15;3;3;0.3;0.47;0.24;0.284;0.386;0.288;0.06;0.1;0.2;0.8333333333333334;True;False;0;True;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;0.0;0.0;1.0;1.0;1.0;532370(0.4580), 566683(0.0020), 560379(0.0120);0 / 3
Dental Campo Grande;34;Odonto - Cirurgia;167;30/07/2024;16;1;1;0.29;0.42;0.28;0.284;0.386;0.288;0.18;0.21;0.21;0.7499999999999999;True;False;0;True;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;568825(0.1360);0 / 1
Dental Campo Grande;34;Odonto - Clínica geral;159;31/07/2024;8;11;5;0.32;0.21;0.26;0.284;0.386;0.288;0.15;0.22;0.21;0.8076923076923076;True;True;6;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;578320(-1.0000), 574134(0.1540), 559487(0.0020), 563558(0.0080), 552806(1.0000);01/mai
Dental Campo Grande;34;Odonto - Clínica geral;159;31/07/2024;9;13;7;0.37;0.56;0.27;0.284;0.386;0.288;0.03;0.14;0.2;0.7407407407407407;True;True;6;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;555158(0.0020), 570280(0.0020), 576960(0.0040), 555278(1.0000), 558900(0.0020), 568732(1.0000), 572128(1.0000);03/jul
Dental Campo Grande;34;Odonto - Clínica geral;159;31/07/2024;10;14;8;0.21;0.21;0.2;0.284;0.386;0.288;0.14;0.11;0.18;0.8999999999999999;True;True;6;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;577838(-1.0000), 578208(-1.0000), 578211(-1.0000), 565741(0.4380), 527894(0.3980), 539764(-1.0000), 578426(-1.0000), 573850(0.9820);01/ago
Dental Campo Grande;34;Odonto - Clínica geral;159;31/07/2024;11;13;7;0.41;0.32;0.29;0.284;0.386;0.288;0.21;0.16;0.23;0.7931034482758622;True;True;6;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;556209(0.4340), 566247(0.0020), 555952(1.0000), 577039(-1.0000), 578448(-1.0000), 551138(0.0040), 572744(0.0060);01/jul
Dental Campo Grande;34;Odonto - Clínica geral;159;31/07/2024;13;12;6;0.26;0.35;0.29;0.284;0.386;0.288;0.14;0.26;0.21;0.7241379310344828;True;True;6;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;578486(-1.0000), 561569(0.0100), 569717(0.0020), 578417(-1.0000), 578418(-1.0000), 578424(-1.0000);0 / 6
Dental Campo Grande;34;Odonto - Clínica geral;159;31/07/2024;14;13;7;0.24;0.46;0.23;0.284;0.386;0.288;0.29;0.2;0.17;0.7391304347826088;True;True;6;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;563195(0.0020), 578554(-1.0000), 577097(-1.0000), 577774(-1.0000), 578447(-1.0000), 577773(-1.0000), 576264(0.0020);0 / 7
Dental Campo Grande;34;Odonto - Clínica geral;159;31/07/2024;15;13;7;0.12;0.38;0.15;0.284;0.386;0.288;0.12;0.13;0.16;10.666.666.666.666.600;True;False;6;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;548371(0.4300), 563195(0.0020), 577312(-1.0000), 578432(-1.0000), 578570(-1.0000), 563883(0.0040), 578070(-1.0000);0 / 7
Dental Campo Grande;34;Odonto - Clínica geral;159;31/07/2024;16;13;7;0.25;0.28;0.19;0.284;0.386;0.288;0.15;0.18;0.17;0.8947368421052632;True;True;6;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;563696(0.9960), 570729(0.0020), 578433(-1.0000), 573767(0.9980), 574546(0.0060), 578444(-1.0000), 577843(-1.0000);02/jul
Dental Campo Grande;34;Odonto - Clínica geral;159;31/07/2024;17;12;6;0.16;0.46;0.19;0.284;0.386;0.288;0.17;0.21;0.19;1.0;True;True;6;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;577472(-1.0000), 562118(1.0000), 577832(-1.0000), 578479(-1.0000), 577471(-1.0000), 577122(-1.0000);01/jun
Dental Campo Grande;34;Odonto - Clínica geral;159;31/07/2024;18;7;1;0.58;0.5;0.34;0.284;0.386;0.288;0.28;0.0;0.31;0.9117647058823529;True;False;6;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;578505(-1.0000);0 / 1
Dental Campo Grande;34;Odonto - Endodontia;168;31/07/2024;8;1;1;0.32;0.21;0.26;0.284;0.386;0.288;0.15;0.22;0.21;0.8076923076923076;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;571591(0.0040);0 / 1
Dental Campo Grande;34;Odonto - Endodontia;168;31/07/2024;9;1;1;0.37;0.56;0.27;0.284;0.386;0.288;0.03;0.14;0.2;0.7407407407407407;True;False;0;True;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;567536(0.9980);01/jan
Dental Campo Grande;34;Odonto - Endodontia;168;31/07/2024;10;1;1;0.21;0.21;0.2;0.284;0.386;0.288;0.14;0.11;0.18;0.8999999999999999;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;576536(0.0000);0 / 1
Dental Campo Grande;34;Odonto - Endodontia;168;31/07/2024;11;1;1;0.41;0.32;0.29;0.284;0.386;0.288;0.21;0.16;0.23;0.7931034482758622;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;568836(0.5100);0 / 1
Dental Campo Grande;34;Odonto - Endodontia;168;31/07/2024;13;1;1;0.26;0.35;0.29;0.284;0.386;0.288;0.14;0.26;0.21;0.7241379310344828;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;577634(-1.0000);0 / 1
Dental Campo Grande;34;Odonto - Endodontia;168;31/07/2024;14;1;1;0.24;0.46;0.23;0.284;0.386;0.288;0.29;0.2;0.17;0.7391304347826088;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;576906(0.9980);01/jan
Dental Campo Grande;34;Odonto - Endodontia;168;31/07/2024;15;1;1;0.12;0.38;0.15;0.284;0.386;0.288;0.12;0.13;0.16;10.666.666.666.666.600;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;547133(0.5060);0 / 1
Dental Campo Grande;34;Odonto - Endodontia;168;31/07/2024;16;1;1;0.25;0.28;0.19;0.284;0.386;0.288;0.15;0.18;0.17;0.8947368421052632;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;551681(0.0020);0 / 1
Dental Campo Grande;34;Odonto - Periodontia;169;31/07/2024;18;1;1;0.58;0.5;0.34;0.284;0.386;0.288;0.28;0.0;0.31;0.9117647058823529;True;False;0;True;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;548486(0.9920);01/jan
Dental Campo Grande;34;Odonto - Prótese;170;31/07/2024;9;0;0;0.37;0.56;0.27;0.284;0.386;0.288;0.03;0.14;0.2;0.7407407407407407;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Campo Grande;34;Odonto - Prótese;170;31/07/2024;10;0;0;0.21;0.21;0.2;0.284;0.386;0.288;0.14;0.11;0.18;0.8999999999999999;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Campo Grande;34;Odonto - Prótese;170;31/07/2024;11;0;0;0.41;0.32;0.29;0.284;0.386;0.288;0.21;0.16;0.23;0.7931034482758622;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Campo Grande;34;Odonto - Prótese;170;31/07/2024;13;0;0;0.26;0.35;0.29;0.284;0.386;0.288;0.14;0.26;0.21;0.7241379310344828;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Campo Grande;34;Odonto - Prótese;170;31/07/2024;14;0;0;0.24;0.46;0.23;0.284;0.386;0.288;0.29;0.2;0.17;0.7391304347826088;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Campo Grande;34;Odonto - Prótese;170;31/07/2024;15;0;0;0.12;0.38;0.15;0.284;0.386;0.288;0.12;0.13;0.16;10.666.666.666.666.600;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Campo Grande;34;Odonto - Prótese;170;31/07/2024;16;0;0;0.25;0.28;0.19;0.284;0.386;0.288;0.15;0.18;0.17;0.8947368421052632;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Campo Grande;34;Odonto - Prótese;170;31/07/2024;17;0;0;0.16;0.46;0.19;0.284;0.386;0.288;0.17;0.21;0.19;1.0;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Campo Grande;34;Odonto - Clínica geral;159;01/08/2024;8;8;5;0.1;0.37;0.18;0.284;0.386;0.288;0.1;0.12;0.22;12.222.222.222.222.200;True;False;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;542799(0.2320), 559121(0.0020), 563038(1.0000), 571413(0.0060), 539603(0.0300);01/mai
Dental Campo Grande;34;Odonto - Clínica geral;159;01/08/2024;9;9;6;0.12;0.29;0.24;0.284;0.386;0.288;0.14;0.13;0.2;0.8333333333333334;True;True;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;578409(-1.0000), 572451(0.0000), 578408(-1.0000), 570802(0.0000), 542990(0.5280), 575045(1.0000);01/jun
Dental Campo Grande;34;Odonto - Clínica geral;159;01/08/2024;10;10;7;0.13;0.42;0.23;0.284;0.386;0.288;0.14;0.21;0.18;0.7826086956521738;True;True;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;578518(-1.0000), 577826(0.0000), 568795(0.0020), 575023(0.0000), 557502(0.4220), 577840(-1.0000), 557503(0.0040);0 / 7
Dental Campo Grande;34;Odonto - Clínica geral;159;01/08/2024;11;8;5;0.38;0.44;0.28;0.284;0.386;0.288;0.23;0.18;0.17;0.6071428571428571;True;True;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;578545(-1.0000), 535249(0.0200), 572826(1.0000), 566686(-1.0000), 568795(0.0020);01/mai
Dental Campo Grande;34;Odonto - Clínica geral;159;01/08/2024;13;10;7;0.2;0.28;0.29;0.284;0.386;0.288;0.13;0.1;0.21;0.7241379310344828;True;True;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;578203(-1.0000), 578531(-1.0000), 578530(-1.0000), 578302(-1.0000), 578610(-1.0000), 565019(0.0000), 561541(0.0080);0 / 7
Dental Campo Grande;34;Odonto - Clínica geral;159;01/08/2024;14;10;7;0.15;0.33;0.21;0.284;0.386;0.288;0.09;0.08;0.19;0.9047619047619048;True;True;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;571863(0.0040), 577972(-1.0000), 578405(-1.0000), 577428(-1.0000), 523379(0.4440), 577973(-1.0000), 571863(0.0040);0 / 7
Dental Campo Grande;34;Odonto - Clínica geral;159;01/08/2024;15;8;5;0.24;0.32;0.24;0.284;0.386;0.288;0.07;0.15;0.23;0.9583333333333334;True;True;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;559239(0.5620), 564912(0.1460), 578930(-1.0000), 537268(0.0020), 537878(0.4400);0 / 5
Dental Campo Grande;34;Odonto - Clínica geral;159;01/08/2024;16;8;5;0.23;0.35;0.23;0.284;0.386;0.288;0.16;0.14;0.21;0.9130434782608695;True;True;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;578702(-1.0000), 577484(-1.0000), 578309(-1.0000), 563279(0.0040), 577457(-1.0000);0 / 5
Dental Campo Grande;34;Odonto - Clínica geral;159;01/08/2024;17;6;3;0.35;0.44;0.32;0.284;0.386;0.288;0.11;0.37;0.16;0.5;True;True;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;552760(0.4360), 552996(0.1280), 552998(0.0040);0 / 3
Dental Campo Grande;34;Odonto - Clínica geral;159;01/08/2024;18;6;3;0.67;0.67;0.32;0.284;0.386;0.288;0.41;0.47;0.32;1.0;True;False;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;569287(0.1260), 562484(0.3900), 577829(-1.0000);0 / 3
Dental Campo Grande;34;Odonto - Endodontia;168;01/08/2024;8;1;1;0.1;0.37;0.18;0.284;0.386;0.288;0.1;0.12;0.22;12.222.222.222.222.200;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;573476(0.0000);0 / 1
Dental Campo Grande;34;Odonto - Endodontia;168;01/08/2024;9;1;1;0.12;0.29;0.24;0.284;0.386;0.288;0.14;0.13;0.2;0.8333333333333334;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;568361(0.6340);0 / 1
Dental Campo Grande;34;Odonto - Endodontia;168;01/08/2024;10;1;1;0.13;0.42;0.23;0.284;0.386;0.288;0.14;0.21;0.18;0.7826086956521738;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;573198(0.0000);0 / 1
Dental Campo Grande;34;Odonto - Endodontia;168;01/08/2024;11;1;1;0.38;0.44;0.28;0.284;0.386;0.288;0.23;0.18;0.17;0.6071428571428571;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;576192(0.0000);0 / 1
Dental Campo Grande;34;Odonto - Endodontia;168;01/08/2024;13;1;1;0.2;0.28;0.29;0.284;0.386;0.288;0.13;0.1;0.21;0.7241379310344828;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;553319(0.9840);01/jan
Dental Campo Grande;34;Odonto - Endodontia;168;01/08/2024;15;1;1;0.24;0.32;0.24;0.284;0.386;0.288;0.07;0.15;0.23;0.9583333333333334;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;575600(0.0020);0 / 1
Dental Campo Grande;34;Odonto - Endodontia;168;01/08/2024;16;1;1;0.23;0.35;0.23;0.284;0.386;0.288;0.16;0.14;0.21;0.9130434782608695;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;568768(0.0020);0 / 1
Dental Campo Grande;34;Odonto - Endodontia;168;01/08/2024;17;1;1;0.35;0.44;0.32;0.284;0.386;0.288;0.11;0.37;0.16;0.5;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;575510(0.0020);0 / 1
Dental Campo Grande;34;Odonto - Periodontia;169;01/08/2024;11;0;0;0.38;0.44;0.28;0.284;0.386;0.288;0.23;0.18;0.17;0.6071428571428571;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Campo Grande;34;Odonto - Periodontia;169;01/08/2024;14;1;1;0.15;0.33;0.21;0.284;0.386;0.288;0.09;0.08;0.19;0.9047619047619048;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;570870(1.0000);01/jan
Dental Campo Grande;34;Odonto - Prótese;170;01/08/2024;9;0;0;0.12;0.29;0.24;0.284;0.386;0.288;0.14;0.13;0.2;0.8333333333333334;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Campo Grande;34;Odonto - Prótese;170;01/08/2024;10;0;0;0.13;0.42;0.23;0.284;0.386;0.288;0.14;0.21;0.18;0.7826086956521738;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Campo Grande;34;Odonto - Prótese;170;01/08/2024;11;0;0;0.38;0.44;0.28;0.284;0.386;0.288;0.23;0.18;0.17;0.6071428571428571;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Campo Grande;34;Odonto - Prótese;170;01/08/2024;13;0;0;0.2;0.28;0.29;0.284;0.386;0.288;0.13;0.1;0.21;0.7241379310344828;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Campo Grande;34;Odonto - Prótese;170;01/08/2024;15;0;0;0.24;0.32;0.24;0.284;0.386;0.288;0.07;0.15;0.23;0.9583333333333334;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Campo Grande;34;Odonto - Prótese;170;01/08/2024;16;0;0;0.23;0.35;0.23;0.284;0.386;0.288;0.16;0.14;0.21;0.9130434782608695;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;- - -
Dental Campo Grande;34;Odonto - Clínica geral;159;02/08/2024;8;7;4;0.21;0.36;0.35;0.284;0.386;0.288;0.15;0.1;0.21;0.6;True;True;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;532719(0.0720), 576317(0.0000), 578127(-1.0000), 551188(0.0000);0 / 4
Dental Campo Grande;34;Odonto - Clínica geral;159;02/08/2024;9;9;6;0.2;0.2;0.29;0.284;0.386;0.288;0.18;0.07;0.18;0.6206896551724138;True;True;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;578144(-1.0000), 578145(-1.0000), 559505(1.0000), 555577(0.0080), 532719(0.0700), 560799(0.5300);01/jun
Dental Campo Grande;34;Odonto - Clínica geral;159;02/08/2024;10;6;3;0.14;0.25;0.27;0.284;0.386;0.288;0.09;0.19;0.19;0.7037037037037037;True;True;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;535794(0.0080), 578102(-1.0000), 564111(0.0000);0 / 3
Dental Campo Grande;34;Odonto - Clínica geral;159;02/08/2024;11;7;4;0.39;0.3;0.28;0.284;0.386;0.288;0.25;0.14;0.22;0.7857142857142857;True;True;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;577444(-1.0000), 577153(-1.0000), 563212(0.0020), 574936(0.0000);0 / 4
Dental Campo Grande;34;Odonto - Clínica geral;159;02/08/2024;13;9;6;0.15;0.43;0.31;0.284;0.386;0.288;0.18;0.12;0.2;0.6451612903225807;True;True;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;563195(0.0080), 528625(0.5260), 576841(0.0040), 562230(1.0000), 565540(1.0000), 576843(0.0040);02/jun
Dental Campo Grande;34;Odonto - Clínica geral;159;02/08/2024;14;6;3;0.28;0.31;0.26;0.284;0.386;0.288;0.18;0.06;0.17;0.6538461538461539;True;True;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;562498(0.5760), 577578(-1.0000), 563195(0.0080);0 / 3
Dental Campo Grande;34;Odonto - Clínica geral;159;02/08/2024;15;9;6;0.17;0.34;0.28;0.284;0.386;0.288;0.12;0.2;0.19;0.6785714285714285;True;True;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;573477(1.0000), 559632(0.0040), 567539(0.1520), 549059(0.7220), 549059(0.7220), 560292(1.0000);04/jun
Dental Campo Grande;34;Odonto - Clínica geral;159;02/08/2024;16;5;2;0.36;0.39;0.3;0.284;0.386;0.288;0.21;0.16;0.17;0.5666666666666668;True;False;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;578323(-1.0000), 578516(-1.0000);0 / 2
Dental Campo Grande;34;Odonto - Clínica geral;159;02/08/2024;17;6;3;0.23;0.29;0.32;0.284;0.386;0.288;0.05;0.12;0.19;0.59375;True;True;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;577633(-1.0000), 568837(1.0000), 578851(-1.0000);01/mar
Dental Campo Grande;34;Odonto - Clínica geral;159;02/08/2024;18;5;2;0.25;0.12;0.4;0.284;0.386;0.288;0.22;0.12;0.3;0.7499999999999999;True;False;3;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;568177(0.9880), 532163(0.4360);01/fev
Dental Campo Grande;34;Odonto - Ortodontia;163;02/08/2024;8;1;1;0.21;0.36;0.35;0.284;0.386;0.288;0.15;0.1;0.21;0.6;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;575545(0.6780);01/jan
Dental Campo Grande;34;Odonto - Ortodontia;163;02/08/2024;9;2;2;0.2;0.2;0.29;0.284;0.386;0.288;0.18;0.07;0.18;0.6206896551724138;True;False;0;True;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;567609(0.0000), 574962(0.1300);0 / 2
Dental Campo Grande;34;Odonto - Ortodontia;163;02/08/2024;10;2;2;0.14;0.25;0.27;0.284;0.386;0.288;0.09;0.19;0.19;0.7037037037037037;True;False;0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;569345(0.0000), 545208(0.0100);0 / 2
Dental Campo Grande;34;Odonto - Ortodontia;163;02/08/2024;11;2;2;0.39;0.3;0.28;0.284;0.386;0.288;0.25;0.14;0.22;0.7857142857142857;True;False;0;True;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;574936(0.0000), 541811(0.1580);0 / 2
